11,19,20,23,26,38,42
3,10,30,35,37,39,25
2,8,20,42,54,59,55
8,16,17,29,39,56,50
8,15,19,37,48,59,28
16,22,24,33,37,42,29
5,13,18,25,45,50,33
13,21,35,41,46,55,26
13,15,20,28,36,56,58
4,14,17,23,36,53,32
17,30,34,36,42,57,29
4,8,11,13,31,36,29
4,17,39,51,52,53,24
4,7,17,40,42,44,12
2,3,7,9,12,57,14
32,38,44,45,55,57,6
3,4,23,27,46,55,9
11,14,26,29,33,44,6
3,12,22,28,43,59,13
9,13,14,29,32,51,43
6,11,21,45,55,57,44
29,38,39,43,53,57,47
13,27,29,33,40,45,5
13,15,21,24,28,45,59
6,9,10,19,39,47,55
1,3,13,18,41,59,56
9,14,35,44,55,58,4
11,22,36,39,45,50,42
1,10,18,29,43,46,40
3,22,41,42,45,47,13
2,39,41,53,54,56,46
7,13,14,28,38,43,20
5,10,19,22,36,39,27
5,7,10,22,27,54,43
12,18,32,40,50,52,59
15,22,33,42,48,53,30
13,14,17,25,34,48,37
18,20,34,37,42,56,5
2,9,19,42,43,54,8
5,27,28,31,48,58,52
1,14,24,25,50,58,9
5,21,31,35,41,55,50
5,8,25,31,45,59,56
14,16,19,30,37,40,57
6,8,11,35,38,56,28
9,15,19,27,46,54,42
14,16,31,38,43,54,30
25,26,28,35,49,55,22
6,8,17,22,27,28,3
2,11,12,21,36,50,4
15,16,34,35,44,54,58
3,5,11,12,17,27,38
1,23,24,25,36,52,16
4,25,26,36,47,55,45
5,18,21,43,48,49,36
12,24,33,46,54,59,37
15,18,28,35,52,55,20
1,5,22,25,35,45,19
7,8,12,37,38,55,15
3,4,38,46,48,55,49
1,13,15,19,20,33,23
6,18,51,52,53,55,16
8,24,32,36,40,42,56
7,23,24,43,50,53,19
8,16,27,30,37,57,9
13,17,26,27,55,58,30
9,17,19,44,46,53,7
10,11,15,17,23,26,42
12,20,30,50,54,55,13
10,20,28,29,51,52,6
8,27,32,44,54,55,59
1,6,7,12,14,55,30
1,17,27,28,39,45,19
1,15,38,41,50,52,27
6,16,25,30,38,55,41
21,24,26,41,53,57,1
11,13,21,35,44,54,47
1,20,21,27,37,38,30
6,8,26,27,36,48,34
20,33,49,51,52,56,17
10,22,23,40,46,52,39
4,9,15,29,39,55,20
8,21,36,39,58,59,12
1,6,11,13,23,24,22
4,15,22,41,50,55,17
4,6,20,31,39,54,43
3,6,33,36,51,56,41
12,13,19,22,47,48,49
2,18,29,38,46,59,49
1,13,16,25,40,43,10
9,17,35,43,45,53,6
6,15,31,48,53,57,29
4,8,12,23,34,53,21
14,33,35,39,44,57,20
29,30,31,35,47,57,59
1,4,18,25,33,37,47
5,16,18,21,24,54,47
7,17,24,39,48,55,11
2,6,10,20,43,58,23
1,3,25,26,49,52,51
5,13,14,16,22,25,1
23,31,37,45,46,51,8
1,14,20,28,35,40,45
5,29,30,31,46,59,37
4,17,27,34,53,54,3
21,32,37,43,48,57,56
3,9,41,45,51,57,29
11,27,30,36,46,49,57
3,5,19,24,33,53,35
6,8,32,44,47,50,20
3,32,40,46,50,56,34
2,8,26,41,47,55,21
1,4,18,39,42,54,27
1,6,13,26,40,55,15
10,24,28,35,43,55,31
8,12,16,27,42,52,9
2,17,22,30,35,49,45
1,6,9,22,35,41,3
8,12,19,24,32,53,15
10,17,23,27,30,50,44
7,17,25,28,48,49,22
7,8,39,44,50,54,15
7,10,28,43,47,48,4
23,36,38,39,42,44,56
20,34,36,40,41,51,43
15,24,32,34,43,57,29
1,11,14,26,28,56,16
5,6,14,44,52,54,42
8,9,21,26,35,38,57
5,14,28,35,50,53,13
6,10,19,22,37,43,13
23,25,31,36,42,59,22
11,18,20,31,44,46,59
19,25,37,51,55,56,23
30,34,42,50,53,55,25
1,4,12,30,40,48,21
12,19,36,43,47,51,4
1,5,7,32,55,56,51
11,13,21,35,48,55,17
7,9,27,44,46,56,3
14,24,25,34,42,43,18
5,21,44,45,51,56,38
5,6,7,15,26,42,52
18,27,30,35,49,53,42
10,30,32,48,50,52,5
2,11,20,31,48,54,43
1,11,33,48,50,52,53
2,14,37,43,44,49,40
2,9,25,31,39,42,49
11,20,30,36,53,54,8
4,5,27,33,38,46,7
9,36,38,43,46,49,26
3,19,23,43,46,49,34
17,20,33,35,37,49,38
6,24,41,42,49,55,22
22,24,37,45,52,56,17
26,27,28,32,47,59,53
2,6,15,32,50,53,12
1,6,8,28,35,42,56
2,5,7,27,28,53,39
4,9,25,26,32,35,27
5,8,14,37,42,55,25
3,8,34,41,54,55,26
12,15,32,44,51,56,3
5,16,18,25,41,55,32
12,17,21,23,26,51,34
6,14,17,24,41,59,29
17,24,27,28,50,55,30
8,21,27,28,50,53,2
2,3,16,17,23,43,35
20,31,33,41,48,56,50
10,11,30,40,42,59,37
30,35,39,48,50,59,5
6,10,16,24,33,39,30
15,23,24,31,36,41,30
2,5,27,32,38,50,51
5,15,33,39,43,52,48
12,21,29,33,42,54,39
16,19,20,22,25,55,51
6,12,14,32,56,59,13
10,13,22,30,40,57,7
2,3,8,12,31,55,32
3,8,26,38,51,58,49
2,21,29,35,40,43,8
5,25,36,44,47,49,3
6,15,22,30,42,56,3
4,7,11,44,54,56,14
7,8,12,29,43,51,26
5,14,22,28,30,31,37
9,22,35,47,48,57,59
9,20,35,51,55,59,48
1,16,17,22,27,36,49
9,18,20,40,46,55,41
3,23,31,32,44,50,5
4,11,18,27,31,45,6
7,15,18,24,36,41,3
1,13,16,24,32,57,27
19,31,37,40,43,54,4
3,9,10,33,48,51,49
2,13,22,30,47,56,31
5,23,26,27,30,53,14
12,17,21,30,50,59,33
19,37,39,47,51,53,28
11,20,21,26,43,58,9
5,26,27,31,38,49,9
23,34,41,48,57,59,26
11,19,31,37,54,59,51
1,18,20,33,35,46,14
13,15,36,46,47,53,42
15,18,31,44,51,53,24
1,2,5,8,45,48,40
9,19,26,33,34,51,8
12,15,27,43,49,53,36
3,8,25,35,49,50,36
29,31,38,42,52,58,36
10,17,19,42,44,49,53
10,17,24,25,52,53,13
15,25,32,33,39,48,11
14,25,42,47,51,56,16
3,16,34,36,47,50,21
2,3,7,14,15,43,28
6,7,33,37,48,53,40
16,23,25,35,39,55,6
8,23,25,26,45,51,50
4,5,19,36,43,47,24
8,21,24,43,48,53,29
9,17,35,42,53,57,22
3,12,13,17,31,34,36
2,7,10,33,39,44,54
2,11,19,20,26,52,5
19,36,37,44,54,55,11
7,19,23,44,45,56,58
3,7,12,13,18,20,29
11,13,15,26,40,58,42
1,11,22,45,57,58,14
6,12,16,38,44,52,49
2,9,14,16,23,27,49
25,29,40,41,49,56,59
8,24,43,45,54,56,36
2,15,17,39,51,52,5
12,17,20,23,40,58,21
9,19,20,42,46,55,28
9,11,17,25,42,44,10
5,6,9,13,34,50,56
12,23,30,31,46,52,59
7,11,19,38,51,54,47
10,17,18,49,58,59,57
11,12,31,38,48,57,44
16,25,40,46,55,58,15
2,12,28,43,52,57,35
5,8,18,25,34,55,12
25,26,27,32,35,50,12
2,14,18,29,36,55,21
1,12,15,18,41,51,48
4,10,27,46,52,56,50
4,11,12,20,22,49,21
8,11,22,39,46,55,48
5,11,16,27,28,59,51
1,3,13,28,36,41,46
1,5,13,35,51,52,10
4,11,43,44,52,57,33
27,35,42,45,55,59,26
8,13,22,26,44,58,4
7,15,21,33,35,46,36
2,9,20,22,55,57,47
4,5,12,21,52,58,14
6,10,16,21,29,54,51
14,16,27,29,52,58,6
5,16,17,37,51,57,19
4,11,14,20,34,44,12
5,6,24,25,28,33,20
10,18,33,40,45,46,48
27,30,32,44,58,59,39
3,4,28,31,50,58,43
3,5,9,15,27,29,59
6,22,28,42,50,55,17
13,25,33,35,36,59,3
34,42,43,44,48,55,45
5,13,31,33,38,39,26
1,8,15,17,26,56,19
4,15,19,20,21,28,56
10,14,26,33,39,48,50
3,4,16,22,58,59,18
22,27,28,38,46,55,6
20,26,36,43,45,58,34
9,14,24,26,35,55,46
17,25,30,37,39,42,45
1,3,9,28,53,55,4
17,19,31,34,44,50,1
12,25,45,50,55,56,28
1,6,19,44,48,54,14
5,8,16,36,51,52,20
13,16,17,22,27,55,46
17,24,27,28,31,34,56
14,18,25,35,38,53,44
2,13,17,19,30,43,35
1,5,20,35,36,40,50
4,10,19,31,40,58,51
2,10,17,31,35,41,33
2,9,10,31,40,52,30
9,10,29,38,40,46,17
8,12,33,36,47,55,43
3,14,37,44,50,59,27
17,18,20,21,32,42,51
2,10,15,31,34,56,14
9,11,14,16,49,57,55
6,29,30,34,44,49,4
4,12,30,55,56,59,15
2,7,24,36,53,57,56
4,10,11,18,25,28,27
7,29,30,37,42,53,26
8,12,33,40,43,48,47
3,6,9,19,31,41,21
2,10,19,27,30,35,22
7,10,14,41,43,59,25
11,12,19,49,55,59,24
7,10,34,38,57,59,31
23,37,41,43,45,47,8
2,11,12,47,49,57,20
9,10,12,23,52,58,14
6,19,21,26,41,57,38
20,21,29,32,45,48,41
8,22,24,44,50,57,53
2,3,12,14,16,38,9
4,5,19,21,23,29,59
7,27,30,45,50,53,14
15,17,26,37,43,57,51
4,5,28,33,41,46,12
2,12,19,29,46,50,54
1,28,38,57,58,59,54
3,9,21,29,52,58,15
1,22,32,37,57,59,3
15,25,33,42,53,57,29
6,9,22,39,41,44,37
9,19,31,54,57,59,58
3,12,18,25,39,43,26
15,28,49,50,53,56,54
2,18,25,28,30,35,13
5,9,23,34,44,59,33
7,9,24,26,48,49,14
9,12,17,38,45,46,51
19,20,25,29,30,55,39
28,32,36,37,39,47,50
15,23,29,39,40,51,38
5,11,19,24,52,54,22
9,10,21,43,44,50,58
3,10,42,46,52,53,48
5,17,31,37,44,55,50
4,17,18,34,39,56,59
4,11,16,17,31,59,5
3,6,31,48,50,53,15
3,10,11,15,16,54,19
6,15,22,37,41,45,49
3,6,14,17,45,48,23
19,22,29,33,37,54,25
2,21,34,41,52,59,32
5,7,45,48,54,59,35
2,9,10,22,35,42,23
4,5,10,11,44,47,40
8,17,27,30,34,53,52
7,22,23,27,50,58,57
9,10,25,26,35,44,37
23,31,34,41,47,53,14
3,6,11,30,43,59,23
13,21,38,39,41,57,22
8,14,26,27,44,53,7
4,28,30,32,42,46,12
2,6,25,35,56,59,37
11,20,21,31,37,41,30
10,13,21,35,43,56,51
2,15,23,29,30,49,38
14,27,43,45,46,50,22
27,29,30,42,48,59,25
1,11,22,34,35,50,20
2,17,23,26,50,58,10
7,20,26,27,40,52,14
1,12,30,38,39,51,14
12,27,30,32,43,50,42
7,8,19,31,39,52,1
8,22,38,48,50,52,21
5,16,17,25,27,31,32
1,27,42,54,56,58,17
21,30,33,41,50,58,8
15,31,32,46,48,53,1
25,32,45,51,54,55,39
3,14,36,42,45,48,54
9,17,20,27,32,42,19
8,15,23,50,52,58,28
24,28,39,45,46,47,33
4,6,34,38,52,59,28
22,23,28,30,41,45,43
5,11,21,24,34,55,32
11,19,35,37,51,52,56
2,15,16,29,37,53,40
2,31,47,48,50,52,53
12,19,35,41,56,58,29
3,6,30,41,45,56,54
19,24,36,37,47,53,1
3,5,9,21,23,24,58
11,17,20,27,45,54,7
4,9,17,18,21,52,43
22,24,37,39,44,48,34
13,16,20,22,47,57,48
14,15,29,53,55,59,18
8,21,23,50,52,53,57
15,27,46,52,53,59,26
4,21,26,27,53,57,16
5,26,34,36,44,57,55
11,20,23,29,53,58,51
3,5,28,34,37,53,1
17,29,35,37,44,47,4
4,11,24,33,45,47,31
2,12,16,22,28,31,27
10,11,23,45,51,52,48
1,3,24,43,48,52,2
8,13,26,27,32,35,46
13,25,27,50,51,58,1
14,39,41,48,55,56,40
11,15,28,31,40,44,22
23,35,37,52,55,58,26
5,24,29,33,48,53,3
2,4,14,20,33,49,56
9,18,24,34,49,58,44
13,20,33,52,54,56,39
5,15,24,31,52,59,20
5,11,28,31,34,54,25
2,20,35,37,41,52,22
3,28,37,38,44,59,48
1,20,28,30,34,49,7
5,8,18,36,48,53,38
15,16,17,26,49,55,18
2,9,21,25,45,54,14
3,6,13,27,31,58,24
22,23,28,39,51,52,30
16,22,26,35,50,54,25
5,18,21,22,28,31,3
19,32,41,44,50,59,49
2,4,18,39,55,56,16
4,21,24,34,36,54,49
7,16,32,46,54,55,29
11,17,26,29,36,45,7
10,15,27,38,39,41,29
7,18,19,29,43,51,2
7,13,19,27,31,52,33
17,18,20,26,39,41,3
6,7,8,13,33,55,41
5,10,16,17,46,48,13
8,13,20,44,50,55,26
4,8,11,18,33,54,27
2,15,18,20,47,58,12
5,9,13,31,40,54,8
16,21,24,35,43,47,27
6,21,27,41,43,56,42
6,9,16,21,36,44,3
2,21,40,42,49,53,20
5,11,23,25,48,58,24
1,12,22,31,50,58,37
3,24,31,33,41,48,30
15,17,25,33,34,37,36
8,19,22,31,41,58,2
8,12,13,29,43,56,53
2,5,8,24,28,41,7
13,36,39,40,41,46,31
2,31,36,40,46,51,7
1,4,20,32,41,58,25
1,7,30,31,42,44,27
12,14,23,42,55,58,13
2,3,23,31,37,55,26
8,39,41,54,57,59,18
1,9,13,35,49,59,26
2,17,26,39,40,41,21
13,35,42,47,48,58,52
1,9,11,16,19,22,37
1,7,10,12,43,48,46
1,9,45,51,55,57,31
1,16,18,25,28,55,31
1,3,12,13,26,49,51
12,14,21,45,50,55,53
7,12,14,23,37,53,25
5,8,9,17,28,48,19
3,9,11,16,20,38,17
3,30,31,35,37,52,22
22,25,34,40,45,46,56
13,32,35,42,52,54,9
6,14,25,39,44,48,33
3,18,26,28,41,53,32
5,7,13,17,38,42,18
4,5,12,21,32,41,18
9,10,11,19,41,58,6
15,16,23,30,43,54,59
4,17,18,31,34,58,5
3,5,8,13,47,55,53
16,18,22,28,35,46,55
4,11,18,37,51,59,45
5,11,28,32,34,35,6
21,22,29,32,39,47,15
1,10,13,26,33,53,48
20,31,34,40,42,54,11
9,23,39,41,48,52,56
10,16,17,21,33,58,18
1,17,21,35,51,52,53
10,36,46,48,54,56,30
1,24,27,43,48,50,7
13,14,20,34,41,49,3
1,14,25,37,41,53,44
11,14,21,28,40,49,51
5,11,15,33,39,40,58
4,19,25,46,52,55,40
2,24,26,36,43,55,5
1,12,15,24,35,41,42
1,2,8,17,25,43,37
27,35,36,43,52,54,21
9,37,38,41,46,58,15
15,22,23,30,36,38,19
6,9,12,15,22,37,32
4,7,9,20,52,57,2
7,17,30,46,53,55,50
4,8,15,29,40,56,2
13,24,44,48,56,59,38
6,9,34,44,54,59,36
8,10,24,28,40,52,29
3,5,10,50,54,57,13
3,19,23,42,45,56,1
12,23,25,29,42,46,9
7,14,15,30,41,50,47
8,10,22,23,32,34,37
8,16,21,23,39,43,1
20,31,41,43,48,59,46
1,20,25,30,31,57,46
16,18,26,44,49,51,8
5,12,18,33,56,57,51
8,30,31,32,36,49,23
3,8,25,43,47,58,12
19,26,42,47,49,59,17
11,28,43,48,51,59,29
5,12,13,22,25,35,51
3,8,9,26,39,42,25
9,13,15,25,38,56,35
11,17,25,27,47,48,56
2,16,22,44,56,59,18
3,19,21,44,49,57,51
8,24,31,39,54,59,11
10,21,30,38,45,59,49
31,40,42,48,49,57,20
14,27,30,31,50,52,15
4,11,18,37,50,53,36
16,27,33,36,43,58,37
23,25,36,43,46,48,2
8,10,46,48,50,58,43
4,5,10,32,34,44,43
14,21,27,36,53,56,3
2,26,32,40,43,59,53
3,26,27,53,55,58,31
4,14,30,33,49,54,22
1,6,8,9,18,38,39
9,16,22,27,46,51,57
13,18,21,27,58,59,33
9,12,14,17,26,28,43
1,5,13,26,35,53,24
15,21,26,39,46,53,57
4,8,27,31,33,54,2
41,43,49,57,58,59,18
17,22,35,40,43,50,44
17,23,24,28,32,57,38
3,9,26,34,48,59,32
16,22,31,37,48,52,29
4,5,13,21,53,57,43
5,17,18,32,37,56,49
12,13,21,50,56,58,41
4,8,13,30,36,58,1
16,21,32,33,35,57,22
7,43,48,54,58,59,52
1,4,13,15,30,33,44
1,28,29,31,55,58,43
2,9,29,40,55,57,8
1,12,17,28,46,47,33
1,8,17,18,24,42,46
2,17,25,36,40,46,9
14,26,30,35,50,56,48
18,22,41,45,49,56,16
10,13,40,44,51,55,46
9,21,24,26,50,54,40
5,11,15,23,26,42,32
21,23,25,28,46,59,44
12,22,28,30,48,59,4
2,21,25,26,40,57,10
13,25,32,47,52,57,50
6,9,10,18,25,42,26
6,16,22,25,31,56,50
7,13,18,19,38,51,41
12,42,49,53,54,59,20
8,9,19,34,39,43,15
10,18,30,44,50,56,37
18,19,32,38,49,54,9
16,24,25,28,51,52,39
6,23,25,39,42,53,49
4,48,51,52,54,57,18
16,21,40,41,44,49,29
3,16,25,40,44,50,52
10,19,29,30,33,56,5
18,22,29,37,43,52,19
12,13,16,49,50,59,31
9,13,16,23,35,58,46
5,14,27,32,33,46,26
11,31,44,45,48,53,50
3,9,29,49,51,54,19
2,3,18,35,56,58,28
1,13,14,20,41,45,28
1,8,14,33,48,59,17
6,23,27,45,47,49,57
15,23,28,34,45,53,11
1,3,10,24,35,56,47
9,26,28,34,36,57,47
15,17,21,38,40,42,46
4,25,26,34,40,46,5
5,7,8,13,25,28,11
3,9,18,46,47,55,59
3,13,20,25,31,39,15
1,17,21,33,44,45,54
13,22,27,29,30,40,59
1,3,20,27,30,49,32
8,20,27,32,36,54,46
7,18,39,43,45,46,19
5,20,25,44,50,53,51
1,4,16,25,29,56,15
14,15,21,23,41,50,55
4,15,24,33,37,58,56
2,10,38,50,53,57,30
4,7,12,17,26,55,42
