12,21,29,33,42,54
16,19,20,22,25,55
6,12,14,32,56,59
10,13,22,30,40,57
2,3,8,12,31,55
3,8,26,38,51,58
2,21,29,35,40,43
5,25,36,44,47,49
6,15,22,30,42,56
4,7,11,44,54,56
7,8,12,29,43,51
5,14,22,28,30,31
9,22,35,47,48,57
9,20,35,51,55,59
1,16,17,22,27,36
9,18,20,40,46,55
3,23,31,32,44,50
4,11,18,27,31,45
7,15,18,24,36,41
1,13,16,24,32,57
19,31,37,40,43,54
3,9,10,33,48,51
2,13,22,30,47,56
5,23,26,27,30,53
12,17,21,30,50,59
19,37,39,47,51,53
11,20,21,26,43,58
5,26,27,31,38,49
23,34,41,48,57,59
11,19,31,37,54,59
1,18,20,33,35,46
13,15,36,46,47,53
15,18,31,44,51,53
1,2,5,8,45,48
9,19,26,33,34,51
12,15,27,43,49,53
3,8,25,35,49,50
29,31,38,42,52,58
10,17,19,42,44,49
10,17,24,25,52,53
15,25,32,33,39,48
14,25,42,47,51,56
3,16,34,36,47,50
2,3,7,14,15,43
6,7,33,37,48,53
16,23,25,35,39,55
8,23,25,26,45,51
4,5,19,36,43,47
8,21,24,43,48,53
9,17,35,42,53,57
3,12,13,17,31,34
2,7,10,33,39,44
2,11,19,20,26,52
19,36,37,44,54,55
7,19,23,44,45,56
3,7,12,13,18,20
11,13,15,26,40,58
1,11,22,45,57,58
6,12,16,38,44,52
2,9,14,16,23,27
25,29,40,41,49,56
8,24,43,45,54,56
2,15,17,39,51,52
12,17,20,23,40,58
9,19,20,42,46,55
9,11,17,25,42,44
5,6,9,13,34,50
12,23,30,31,46,52
7,11,19,38,51,54
10,17,18,49,58,59
11,12,31,38,48,57
16,25,40,46,55,58
2,12,28,43,52,57
5,8,18,25,34,55
25,26,27,32,35,50
2,14,18,29,36,55
1,12,15,18,41,51
4,10,27,46,52,56
4,11,12,20,22,49
8,11,22,39,46,55
5,11,16,27,28,59
1,3,13,28,36,41
1,5,13,35,51,52
4,11,43,44,52,57
27,35,42,45,55,59
8,13,22,26,44,58
7,15,21,33,35,46
2,9,20,22,55,57
4,5,12,21,52,58
6,10,16,21,29,54
14,16,27,29,52,58
5,16,17,37,51,57
4,11,14,20,34,44
5,6,24,25,28,33
10,18,33,40,45,46
27,30,32,44,58,59
3,4,28,31,50,58
3,5,9,15,27,29
6,22,28,42,50,55
13,25,33,35,36,59
34,42,43,44,48,55
5,13,31,33,38,39
1,8,15,17,26,56
4,15,19,20,21,28
10,14,26,33,39,48
3,4,16,22,58,59
22,27,28,38,46,55
20,26,36,43,45,58
9,14,24,26,35,55
17,25,30,37,39,42
1,3,9,28,53,55
17,19,31,34,44,50
12,25,45,50,55,56
1,6,19,44,48,54
5,8,16,36,51,52
13,16,17,22,27,55
17,24,27,28,31,34
14,18,25,35,38,53
2,13,17,19,30,43
1,5,20,35,36,40
4,10,19,31,40,58
2,10,17,31,35,41
2,9,10,31,40,52
9,10,29,38,40,46
8,12,33,36,47,55
3,14,37,44,50,59
17,18,20,21,32,42
2,10,15,31,34,56
9,11,14,16,49,57
6,29,30,34,44,49
4,12,30,55,56,59
2,7,24,36,53,57
4,10,11,18,25,28
7,29,30,37,42,53
8,12,33,40,43,48
3,6,9,19,31,41
2,10,19,27,30,35
7,10,14,41,43,59
11,12,19,49,55,59
7,10,34,38,57,59
23,37,41,43,45,47
2,11,12,47,49,57
9,10,12,23,52,58
6,19,21,26,41,57
20,21,29,32,45,48
8,22,24,44,50,57
2,3,12,14,16,38
4,5,19,21,23,29
7,27,30,45,50,53
15,17,26,37,43,57
4,5,28,33,41,46
2,12,19,29,46,50
1,28,38,57,58,59
3,9,21,29,52,58
1,22,32,37,57,59
15,25,33,42,53,57
6,9,22,39,41,44
9,19,31,54,57,59
3,12,18,25,39,43
15,28,49,50,53,56
2,18,25,28,30,35
5,9,23,34,44,59
7,9,24,26,48,49
9,12,17,38,45,46
19,20,25,29,30,55
28,32,36,37,39,47
15,23,29,39,40,51
5,11,19,24,52,54
9,10,21,43,44,50
3,10,42,46,52,53
5,17,31,37,44,55
4,17,18,34,39,56
4,11,16,17,31,59
3,6,31,48,50,53
3,10,11,15,16,54
6,15,22,37,41,45
3,6,14,17,45,48
19,22,29,33,37,54
2,21,34,41,52,59
5,7,45,48,54,59
2,9,10,22,35,42
4,5,10,11,44,47
8,17,27,30,34,53
7,22,23,27,50,58
9,10,25,26,35,44
23,31,34,41,47,53
3,6,11,30,43,59
13,21,38,39,41,57
8,14,26,27,44,53
4,28,30,32,42,46
2,6,25,35,56,59
11,20,21,31,37,41
10,13,21,35,43,56
2,15,23,29,30,49
14,27,43,45,46,50
27,29,30,42,48,59
1,11,22,34,35,50
2,17,23,26,50,58
7,20,26,27,40,52
1,12,30,38,39,51
12,27,30,32,43,50
7,8,19,31,39,52
8,22,38,48,50,52
5,16,17,25,27,31
1,27,42,54,56,58
21,30,33,41,50,58
15,31,32,46,48,53
25,32,45,51,54,55
3,14,36,42,45,48
9,17,20,27,32,42
8,15,23,50,52,58
24,28,39,45,46,47
4,6,34,38,52,59
22,23,28,30,41,45
5,11,21,24,34,55
11,19,35,37,51,52
2,15,16,29,37,53
2,31,47,48,50,52
12,19,35,41,56,58
3,6,30,41,45,56
19,24,36,37,47,53
3,5,9,21,23,24
11,17,20,27,45,54
4,9,17,18,21,52
